floors,layout,per_room_occ,responders,exit_combo_id,exit_combo,makespan_s,makespan_hms
13,L,8,5,2,LRLRL,21583.658219487646,05:59:44
13,L,8,5,3,RLRLR,19833.07818454146,05:30:33
13,L,8,6,0,LLLRRR,19833.07818454146,05:30:33
13,L,8,6,1,RRRLLL,19833.07818454146,05:30:33
13,L,8,6,2,LRLRLR,19833.07818454146,05:30:33
13,L,8,6,3,RLRLRL,19833.07818454146,05:30:33
13,L,8,7,0,LLLLRRR,19833.07818454146,05:30:33
13,L,8,7,1,RRRRLLL,18392.31843865029,05:06:32
13,L,8,7,2,LRLRLRL,19833.07818454146,05:30:33
13,L,8,7,3,RLRLRLR,18392.31843865029,05:06:32
13,L,8,8,0,LLLLRRRR,18392.31843865029,05:06:32
13,L,8,8,1,RRRRLLLL,18392.31843865029,05:06:32
13,L,8,8,2,LRLRLRLR,18392.31843865029,05:06:32
13,L,8,8,3,RLRLRLRL,18392.31843865029,05:06:32
13,L,8,9,0,LLLLLRRRR,18392.31843865029,05:06:32
13,L,8,9,1,RRRRRLLLL,17636.68062003249,04:53:57
13,L,8,9,2,LRLRLRLRL,18392.31843865029,05:06:32
13,L,8,9,3,RLRLRLRLR,17636.68062003249,04:53:57
13,L,8,10,0,LLLLLRRRRR,17636.68062003249,04:53:57
13,L,8,10,1,RRRRRLLLLL,17636.68062003249,04:53:57
13,L,8,10,2,LRLRLRLRLR,17636.68062003249,04:53:57
13,L,8,10,3,RLRLRLRLRL,17636.68062003249,04:53:57
13,L,9,1,0,L,28894.603881725554,08:01:35
13,L,9,1,1,R,29025.921985749505,08:03:46
13,L,9,2,0,LR,27859.643856756767,07:44:20
13,L,9,2,1,RL,27859.643856756767,07:44:20
13,L,9,3,0,LLR,27859.643856756767,07:44:20
13,L,9,3,1,RRL,22015.658219487646,06:06:56
13,L,9,3,2,LRL,27859.643856756767,07:44:20
13,L,9,3,3,RLR,22015.658219487646,06:06:56
13,L,9,4,0,LLRR,22015.658219487646,06:06:56
13,L,9,4,1,RRLL,22015.658219487646,06:06:56
13,L,9,4,2,LRLR,22015.658219487646,06:06:56
13,L,9,4,3,RLRL,22015.658219487646,06:06:56
13,L,9,5,0,LLLRR,22015.658219487646,06:06:56
13,L,9,5,1,RRRLL,20121.07818454146,05:35:21
13,L,9,5,2,LRLRL,22015.658219487646,06:06:56
13,L,9,5,3,RLRLR,20121.07818454146,05:35:21
13,L,9,6,0,LLLRRR,20121.07818454146,05:35:21
13,L,9,6,1,RRRLLL,20121.07818454146,05:35:21
13,L,9,6,2,LRLRLR,20121.07818454146,05:35:21
13,L,9,6,3,RLRLRL,20121.07818454146,05:35:21
13,L,9,7,0,LLLLRRR,20121.07818454146,05:35:21
13,L,9,7,1,RRRRLLL,18608.31843865029,05:10:08
13,L,9,7,2,LRLRLRL,20121.07818454146,05:35:21
13,L,9,7,3,RLRLRLR,18608.31843865029,05:10:08
13,L,9,8,0,LLLLRRRR,18608.31843865029,05:10:08
13,L,9,8,1,RRRRLLLL,18608.31843865029,05:10:08
13,L,9,8,2,LRLRLRLR,18608.31843865029,05:10:08
13,L,9,8,3,RLRLRLRL,18608.31843865029,05:10:08
13,L,9,9,0,LLLLLRRRR,18608.31843865029,05:10:08
13,L,9,9,1,RRRRRLLLL,17812.68062003249,04:56:53
13,L,9,9,2,LRLRLRLRL,18608.31843865029,05:10:08
13,L,9,9,3,RLRLRLRLR,17812.68062003249,04:56:53
13,L,9,10,0,LLLLLRRRRR,17812.68062003249,04:56:53
13,L,9,10,1,RRRRRLLLLL,17812.68062003249,04:56:53
13,L,9,10,2,LRLRLRLRLR,17812.68062003249,04:56:53
13,L,9,10,3,RLRLRLRLRL,17812.68062003249,04:56:53
13,L,10,1,0,L,29830.603881725554,08:17:11
13,L,10,1,1,R,29961.921985749505,08:19:22
13,L,10,2,0,LR,28723.643856756767,07:58:44
13,L,10,2,1,RL,28723.643856756767,07:58:44
13,L,10,3,0,LLR,28723.643856756767,07:58:44
13,L,10,3,1,RRL,22447.658219487646,06:14:08
13,L,10,3,2,LRL,28723.643856756767,07:58:44
13,L,10,3,3,RLR,22447.658219487646,06:14:08
13,L,10,4,0,LLRR,22447.658219487646,06:14:08
13,L,10,4,1,RRLL,22447.658219487646,06:14:08
13,L,10,4,2,LRLR,22447.658219487646,06:14:08
13,L,10,4,3,RLRL,22447.658219487646,06:14:08
13,L,10,5,0,LLLRR,22447.658219487646,06:14:08
13,L,10,5,1,RRRLL,20409.07818454146,05:40:09
13,L,10,5,2,LRLRL,22447.658219487646,06:14:08
13,L,10,5,3,RLRLR,20409.07818454146,05:40:09
13,L,10,6,0,LLLRRR,20409.07818454146,05:40:09
13,L,10,6,1,RRRLLL,20409.07818454146,05:40:09
13,L,10,6,2,LRLRLR,20409.07818454146,05:40:09
13,L,10,6,3,RLRLRL,20409.07818454146,05:40:09
13,L,10,7,0,LLLLRRR,20409.07818454146,05:40:09
13,L,10,7,1,RRRRLLL,18824.31843865029,05:13:44
13,L,10,7,2,LRLRLRL,20409.07818454146,05:40:09
13,L,10,7,3,RLRLRLR,18824.31843865029,05:13:44
13,L,10,8,0,LLLLRRRR,18824.31843865029,05:13:44
13,L,10,8,1,RRRRLLLL,18824.31843865029,05:13:44
13,L,10,8,2,LRLRLRLR,18824.31843865029,05:13:44
13,L,10,8,3,RLRLRLRL,18824.31843865029,05:13:44
13,L,10,9,0,LLLLLRRRR,18824.31843865029,05:13:44
13,L,10,9,1,RRRRRLLLL,17988.68062003249,04:59:49
13,L,10,9,2,LRLRLRLRL,18824.31843865029,05:13:44
13,L,10,9,3,RLRLRLRLR,17988.68062003249,04:59:49
13,L,10,10,0,LLLLLRRRRR,17988.68062003249,04:59:49
13,L,10,10,1,RRRRRLLLLL,17988.68062003249,04:59:49
13,L,10,10,2,LRLRLRLRLR,17988.68062003249,04:59:49
13,L,10,10,3,RLRLRLRLRL,17988.68062003249,04:59:49
14,BASELINE,1,1,0,L,23491.11840510481,06:31:31
14,BASELINE,1,1,1,R,23491.16383846387,06:31:31
14,BASELINE,1,2,0,LR,21444.762748485045,05:57:25
14,BASELINE,1,2,1,RL,21444.762748485045,05:57:25
14,BASELINE,1,3,0,LLR,21444.762748485045,05:57:25
14,BASELINE,1,3,1,RRL,19785.525956531877,05:29:46
14,BASELINE,1,3,2,LRL,21444.762748485045,05:57:25
14,BASELINE,1,3,3,RLR,19785.525956531877,05:29:46
14,BASELINE,1,4,0,LLRR,19785.525956531877,05:29:46
14,BASELINE,1,4,1,RRLL,19785.525956531877,05:29:46
14,BASELINE,1,4,2,LRLR,19785.525956531877,05:29:46
14,BASELINE,1,4,3,RLRL,19785.525956531877,05:29:46
14,BASELINE,1,5,0,LLLRR,19785.525956531877,05:29:46
14,BASELINE,1,5,1,RRRLL,19373.205555676668,05:22:53
14,BASELINE,1,5,2,LRLRL,19785.525956531877,05:29:46
14,BASELINE,1,5,3,RLRLR,19373.205555676668,05:22:53
14,BASELINE,1,6,0,LLLRRR,19373.205555676668,05:22:53
14,BASELINE,1,6,1,RRRLLL,19373.205555676668,05:22:53
14,BASELINE,1,6,2,LRLRLR,19373.205555676668,05:22:53
14,BASELINE,1,6,3,RLRLRL,19373.205555676668,05:22:53
14,BASELINE,1,7,0,LLLLRRR,19373.205555676668,05:22:53
14,BASELINE,1,7,1,RRRRLLL,19233.43255434644,05:20:33
14,BASELINE,1,7,2,LRLRLRL,19373.205555676668,05:22:53
14,BASELINE,1,7,3,RLRLRLR,19233.43255434644,05:20:33
14,BASELINE,1,8,0,LLLLRRRR,19233.43255434644,05:20:33
14,BASELINE,1,8,1,RRRRLLLL,19233.43255434644,05:20:33
14,BASELINE,1,8,2,LRLRLRLR,19233.43255434644,05:20:33
14,BASELINE,1,8,3,RLRLRLRL,19233.43255434644,05:20:33
14,BASELINE,1,9,0,LLLLLRRRR,19233.43255434644,05:20:33
14,BASELINE,1,9,1,RRRRRLLLL,16252.904377849914,04:30:53
14,BASELINE,1,9,2,LRLRLRLRL,19233.43255434644,05:20:33
14,BASELINE,1,9,3,RLRLRLRLR,16252.904377849914,04:30:53
14,BASELINE,1,10,0,LLLLLRRRRR,16252.904377849914,04:30:53
14,BASELINE,1,10,1,RRRRRLLLLL,16252.904377849914,04:30:53
14,BASELINE,1,10,2,LRLRLRLRLR,16252.904377849914,04:30:53
14,BASELINE,1,10,3,RLRLRLRLRL,16252.904377849914,04:30:53
14,BASELINE,2,1,0,L,24163.118405104815,06:42:43
14,BASELINE,2,1,1,R,24163.163838463868,06:42:43
14,BASELINE,2,2,0,LR,21892.762748485045,06:04:53
14,BASELINE,2,2,1,RL,21892.762748485045,06:04:53
14,BASELINE,2,3,0,LLR,21892.762748485045,06:04:53
14,BASELINE,2,3,1,RRL,20009.525956531877,05:33:30
14,BASELINE,2,3,2,LRL,21892.762748485045,06:04:53
14,BASELINE,2,3,3,RLR,20009.525956531877,05:33:30
14,BASELINE,2,4,0,LLRR,20009.525956531877,05:33:30
14,BASELINE,2,4,1,RRLL,20009.525956531877,05:33:30
14,BASELINE,2,4,2,LRLR,20009.525956531877,05:33:30
14,BASELINE,2,4,3,RLRL,20009.525956531877,05:33:30
14,BASELINE,2,5,0,LLLRR,20009.525956531877,05:33:30
14,BASELINE,2,5,1,RRRLL,19525.205555676668,05:25:25
14,BASELINE,2,5,2,LRLRL,20009.525956531877,05:33:30
14,BASELINE,2,5,3,RLRLR,19525.205555676668,05:25:25
14,BASELINE,2,6,0,LLLRRR,19525.205555676668,05:25:25
14,BASELINE,2,6,1,RRRLLL,19525.205555676668,05:25:25
14,BASELINE,2,6,2,LRLRLR,19525.205555676668,05:25:25
14,BASELINE,2,6,3,RLRLRL,19525.205555676668,05:25:25
14,BASELINE,2,7,0,LLLLRRR,19525.205555676668,05:25:25
14,BASELINE,2,7,1,RRRRLLL,19345.43255434644,05:22:25
14,BASELINE,2,7,2,LRLRLRL,19525.205555676668,05:25:25
14,BASELINE,2,7,3,RLRLRLR,19345.43255434644,05:22:25
14,BASELINE,2,8,0,LLLLRRRR,19345.43255434644,05:22:25
14,BASELINE,2,8,1,RRRRLLLL,19345.43255434644,05:22:25
14,BASELINE,2,8,2,LRLRLRLR,19345.43255434644,05:22:25
14,BASELINE,2,8,3,RLRLRLRL,19345.43255434644,05:22:25
14,BASELINE,2,9,0,LLLLLRRRR,19345.43255434644,05:22:25
14,BASELINE,2,9,1,RRRRRLLLL,16348.904377849914,04:32:29
14,BASELINE,2,9,2,LRLRLRLRL,19345.43255434644,05:22:25
14,BASELINE,2,9,3,RLRLRLRLR,16348.904377849914,04:32:29
14,BASELINE,2,10,0,LLLLLRRRRR,16348.904377849914,04:32:29
14,BASELINE,2,10,1,RRRRRLLLLL,16348.904377849914,04:32:29
14,BASELINE,2,10,2,LRLRLRLRLR,16348.904377849914,04:32:29
14,BASELINE,2,10,3,RLRLRLRLRL,16348.904377849914,04:32:29
14,BASELINE,3,1,0,L,24835.118405104815,06:53:55
14,BASELINE,3,1,1,R,24835.16383846387,06:53:55
14,BASELINE,3,2,0,LR,22340.762748485045,06:12:21
14,BASELINE,3,2,1,RL,22340.762748485045,06:12:21
14,BASELINE,3,3,0,LLR,22340.762748485045,06:12:21
14,BASELINE,3,3,1,RRL,20233.525956531877,05:37:14
14,BASELINE,3,3,2,LRL,22340.762748485045,06:12:21
14,BASELINE,3,3,3,RLR,20233.525956531877,05:37:14
14,BASELINE,3,4,0,LLRR,20233.525956531877,05:37:14
14,BASELINE,3,4,1,RRLL,20233.525956531877,05:37:14
14,BASELINE,3,4,2,LRLR,20233.525956531877,05:37:14
14,BASELINE,3,4,3,RLRL,20233.525956531877,05:37:14
14,BASELINE,3,5,0,LLLRR,20233.525956531877,05:37:14
14,BASELINE,3,5,1,RRRLL,19677.205555676668,05:27:57
14,BASELINE,3,5,2,LRLRL,20233.525956531877,05:37:14
14,BASELINE,3,5,3,RLRLR,19677.205555676668,05:27:57
14,BASELINE,3,6,0,LLLRRR,19677.205555676668,05:27:57
14,BASELINE,3,6,1,RRRLLL,19677.205555676668,05:27:57
14,BASELINE,3,6,2,LRLRLR,19677.205555676668,05:27:57
14,BASELINE,3,6,3,RLRLRL,19677.205555676668,05:27:57
14,BASELINE,3,7,0,LLLLRRR,19677.205555676668,05:27:57
14,BASELINE,3,7,1,RRRRLLL,19457.43255434644,05:24:17
14,BASELINE,3,7,2,LRLRLRL,19677.205555676668,05:27:57
14,BASELINE,3,7,3,RLRLRLR,19457.43255434644,05:24:17
14,BASELINE,3,8,0,LLLLRRRR,19457.43255434644,05:24:17
14,BASELINE,3,8,1,RRRRLLLL,19457.43255434644,05:24:17
14,BASELINE,3,8,2,LRLRLRLR,19457.43255434644,05:24:17
14,BASELINE,3,8,3,RLRLRLRL,19457.43255434644,05:24:17
14,BASELINE,3,9,0,LLLLLRRRR,19457.43255434644,05:24:17
14,BASELINE,3,9,1,RRRRRLLLL,16444.904377849914,04:34:05
14,BASELINE,3,9,2,LRLRLRLRL,19457.43255434644,05:24:17
14,BASELINE,3,9,3,RLRLRLRLR,16444.904377849914,04:34:05
14,BASELINE,3,10,0,LLLLLRRRRR,16444.904377849914,04:34:05
14,BASELINE,3,10,1,RRRRRLLLLL,16444.904377849914,04:34:05
14,BASELINE,3,10,2,LRLRLRLRLR,16444.904377849914,04:34:05
14,BASELINE,3,10,3,RLRLRLRLRL,16444.904377849914,04:34:05
14,BASELINE,4,1,0,L,25507.118405104815,07:05:07
14,BASELINE,4,1,1,R,25507.16383846387,07:05:07
14,BASELINE,4,2,0,LR,22788.762748485045,06:19:49
14,BASELINE,4,2,1,RL,22788.762748485045,06:19:49
14,BASELINE,4,3,0,LLR,22788.762748485045,06:19:49
14,BASELINE,4,3,1,RRL,20457.525956531877,05:40:58
14,BASELINE,4,3,2,LRL,22788.762748485045,06:19:49
14,BASELINE,4,3,3,RLR,20457.525956531877,05:40:58
14,BASELINE,4,4,0,LLRR,20457.525956531877,05:40:58
14,BASELINE,4,4,1,RRLL,20457.525956531877,05:40:58
14,BASELINE,4,4,2,LRLR,20457.525956531877,05:40:58
14,BASELINE,4,4,3,RLRL,20457.525956531877,05:40:58
14,BASELINE,4,5,0,LLLRR,20457.525956531877,05:40:58
14,BASELINE,4,5,1,RRRLL,19829.205555676668,05:30:29
14,BASELINE,4,5,2,LRLRL,20457.525956531877,05:40:58
14,BASELINE,4,5,3,RLRLR,19829.205555676668,05:30:29
14,BASELINE,4,6,0,LLLRRR,19829.205555676668,05:30:29
14,BASELINE,4,6,1,RRRLLL,19829.205555676668,05:30:29
14,BASELINE,4,6,2,LRLRLR,19829.205555676668,05:30:29
14,BASELINE,4,6,3,RLRLRL,19829.205555676668,05:30:29
14,BASELINE,4,7,0,LLLLRRR,19829.205555676668,05:30:29
14,BASELINE,4,7,1,RRRRLLL,19569.43255434644,05:26:09
14,BASELINE,4,7,2,LRLRLRL,19829.205555676668,05:30:29
14,BASELINE,4,7,3,RLRLRLR,19569.43255434644,05:26:09
14,BASELINE,4,8,0,LLLLRRRR,19569.43255434644,05:26:09
14,BASELINE,4,8,1,RRRRLLLL,19569.43255434644,05:26:09
14,BASELINE,4,8,2,LRLRLRLR,19569.43255434644,05:26:09
14,BASELINE,4,8,3,RLRLRLRL,19569.43255434644,05:26:09
14,BASELINE,4,9,0,LLLLLRRRR,19569.43255434644,05:26:09
14,BASELINE,4,9,1,RRRRRLLLL,16540.904377849914,04:35:41
14,BASELINE,4,9,2,LRLRLRLRL,19569.43255434644,05:26:09
14,BASELINE,4,9,3,RLRLRLRLR,16540.904377849914,04:35:41
14,BASELINE,4,10,0,LLLLLRRRRR,16540.904377849914,04:35:41
14,BASELINE,4,10,1,RRRRRLLLLL,16540.904377849914,04:35:41
14,BASELINE,4,10,2,LRLRLRLRLR,16540.904377849914,04:35:41
14,BASELINE,4,10,3,RLRLRLRLRL,16540.904377849914,04:35:41
14,BASELINE,5,1,0,L,26179.118405104815,07:16:19
14,BASELINE,5,1,1,R,26179.16383846387,07:16:19
14,BASELINE,5,2,0,LR,23236.762748485045,06:27:17
14,BASELINE,5,2,1,RL,23236.762748485045,06:27:17
14,BASELINE,5,3,0,LLR,23236.762748485045,06:27:17
14,BASELINE,5,3,1,RRL,20681.525956531877,05:44:42
14,BASELINE,5,3,2,LRL,23236.762748485045,06:27:17
14,BASELINE,5,3,3,RLR,20681.525956531877,05:44:42
14,BASELINE,5,4,0,LLRR,20681.525956531877,05:44:42
14,BASELINE,5,4,1,RRLL,20681.525956531877,05:44:42
14,BASELINE,5,4,2,LRLR,20681.525956531877,05:44:42
14,BASELINE,5,4,3,RLRL,20681.525956531877,05:44:42
14,BASELINE,5,5,0,LLLRR,20681.525956531877,05:44:42
14,BASELINE,5,5,1,RRRLL,19981.205555676668,05:33:01
14,BASELINE,5,5,2,LRLRL,20681.525956531877,05:44:42
14,BASELINE,5,5,3,RLRLR,19981.205555676668,05:33:01
14,BASELINE,5,6,0,LLLRRR,19981.205555676668,05:33:01
14,BASELINE,5,6,1,RRRLLL,19981.205555676668,05:33:01
14,BASELINE,5,6,2,LRLRLR,19981.205555676668,05:33:01
14,BASELINE,5,6,3,RLRLRL,19981.205555676668,05:33:01
14,BASELINE,5,7,0,LLLLRRR,19981.205555676668,05:33:01
14,BASELINE,5,7,1,RRRRLLL,19681.43255434644,05:28:01
14,BASELINE,5,7,2,LRLRLRL,19981.205555676668,05:33:01
14,BASELINE,5,7,3,RLRLRLR,19681.43255434644,05:28:01
14,BASELINE,5,8,0,LLLLRRRR,19681.43255434644,05:28:01
14,BASELINE,5,8,1,RRRRLLLL,19681.43255434644,05:28:01
14,BASELINE,5,8,2,LRLRLRLR,19681.43255434644,05:28:01
14,BASELINE,5,8,3,RLRLRLRL,19681.43255434644,05:28:01
14,BASELINE,5,9,0,LLLLLRRRR,19681.43255434644,05:28:01
14,BASELINE,5,9,1,RRRRRLLLL,16636.904377849914,04:37:17
14,BASELINE,5,9,2,LRLRLRLRL,19681.43255434644,05:28:01
14,BASELINE,5,9,3,RLRLRLRLR,16636.904377849914,04:37:17
14,BASELINE,5,10,0,LLLLLRRRRR,16636.904377849914,04:37:17
14,BASELINE,5,10,1,RRRRRLLLLL,16636.904377849914,04:37:17
14,BASELINE,5,10,2,LRLRLRLRLR,16636.904377849914,04:37:17
14,BASELINE,5,10,3,RLRLRLRLRL,16636.904377849914,04:37:17
14,BASELINE,6,1,0,L,26851.11840510481,07:27:31
14,BASELINE,6,1,1,R,26851.163838463868,07:27:31
14,BASELINE,6,2,0,LR,23684.762748485045,06:34:45
14,BASELINE,6,2,1,RL,23684.762748485045,06:34:45
14,BASELINE,6,3,0,LLR,23684.762748485045,06:34:45
14,BASELINE,6,3,1,RRL,20905.525956531877,05:48:26
14,BASELINE,6,3,2,LRL,23684.762748485045,06:34:45
14,BASELINE,6,3,3,RLR,20905.525956531877,05:48:26
14,BASELINE,6,4,0,LLRR,20905.525956531877,05:48:26
14,BASELINE,6,4,1,RRLL,20905.525956531877,05:48:26
14,BASELINE,6,4,2,LRLR,20905.525956531877,05:48:26
14,BASELINE,6,4,3,RLRL,20905.525956531877,05:48:26
14,BASELINE,6,5,0,LLLRR,20905.525956531877,05:48:26
14,BASELINE,6,5,1,RRRLL,20133.205555676668,05:35:33
14,BASELINE,6,5,2,LRLRL,20905.525956531877,05:48:26
14,BASELINE,6,5,3,RLRLR,20133.205555676668,05:35:33
14,BASELINE,6,6,0,LLLRRR,20133.205555676668,05:35:33
14,BASELINE,6,6,1,RRRLLL,20133.205555676668,05:35:33
14,BASELINE,6,6,2,LRLRLR,20133.205555676668,05:35:33
14,BASELINE,6,6,3,RLRLRL,20133.205555676668,05:35:33
14,BASELINE,6,7,0,LLLLRRR,20133.205555676668,05:35:33
14,BASELINE,6,7,1,RRRRLLL,19793.43255434644,05:29:53
14,BASELINE,6,7,2,LRLRLRL,20133.205555676668,05:35:33
14,BASELINE,6,7,3,RLRLRLR,19793.43255434644,05:29:53
14,BASELINE,6,8,0,LLLLRRRR,19793.43255434644,05:29:53
14,BASELINE,6,8,1,RRRRLLLL,19793.43255434644,05:29:53
14,BASELINE,6,8,2,LRLRLRLR,19793.43255434644,05:29:53
14,BASELINE,6,8,3,RLRLRLRL,19793.43255434644,05:29:53
14,BASELINE,6,9,0,LLLLLRRRR,19793.43255434644,05:29:53
14,BASELINE,6,9,1,RRRRRLLLL,16732.904377849914,04:38:53
14,BASELINE,6,9,2,LRLRLRLRL,19793.43255434644,05:29:53
14,BASELINE,6,9,3,RLRLRLRLR,16732.904377849914,04:38:53
14,BASELINE,6,10,0,LLLLLRRRRR,16732.904377849914,04:38:53
14,BASELINE,6,10,1,RRRRRLLLLL,16732.904377849914,04:38:53
14,BASELINE,6,10,2,LRLRLRLRLR,16732.904377849914,04:38:53
14,BASELINE,6,10,3,RLRLRLRLRL,16732.904377849914,04:38:53
14,BASELINE,7,1,0,L,27523.11840510481,07:38:43
14,BASELINE,7,1,1,R,27523.163838463875,07:38:43
14,BASELINE,7,2,0,LR,24132.762748485045,06:42:13
14,BASELINE,7,2,1,RL,24132.762748485045,06:42:13
14,BASELINE,7,3,0,LLR,24132.762748485045,06:42:13
14,BASELINE,7,3,1,RRL,21129.525956531877,05:52:10
14,BASELINE,7,3,2,LRL,24132.762748485045,06:42:13
14,BASELINE,7,3,3,RLR,21129.525956531877,05:52:10
14,BASELINE,7,4,0,LLRR,21129.525956531877,05:52:10
14,BASELINE,7,4,1,RRLL,21129.525956531877,05:52:10
14,BASELINE,7,4,2,LRLR,21129.525956531877,05:52:10
14,BASELINE,7,4,3,RLRL,21129.525956531877,05:52:10
14,BASELINE,7,5,0,LLLRR,21129.525956531877,05:52:10
14,BASELINE,7,5,1,RRRLL,20285.205555676665,05:38:05
14,BASELINE,7,5,2,LRLRL,21129.525956531877,05:52:10
14,BASELINE,7,5,3,RLRLR,20285.205555676665,05:38:05
14,BASELINE,7,6,0,LLLRRR,20285.205555676665,05:38:05
14,BASELINE,7,6,1,RRRLLL,20285.205555676665,05:38:05
14,BASELINE,7,6,2,LRLRLR,20285.205555676665,05:38:05
14,BASELINE,7,6,3,RLRLRL,20285.205555676665,05:38:05
14,BASELINE,7,7,0,LLLLRRR,20285.205555676665,05:38:05
14,BASELINE,7,7,1,RRRRLLL,19905.43255434644,05:31:45
14,BASELINE,7,7,2,LRLRLRL,20285.205555676665,05:38:05
14,BASELINE,7,7,3,RLRLRLR,19905.43255434644,05:31:45
14,BASELINE,7,8,0,LLLLRRRR,19905.43255434644,05:31:45
14,BASELINE,7,8,1,RRRRLLLL,19905.43255434644,05:31:45
14,BASELINE,7,8,2,LRLRLRLR,19905.43255434644,05:31:45
14,BASELINE,7,8,3,RLRLRLRL,19905.43255434644,05:31:45
14,BASELINE,7,9,0,LLLLLRRRR,19905.43255434644,05:31:45
14,BASELINE,7,9,1,RRRRRLLLL,16828.904377849914,04:40:29
14,BASELINE,7,9,2,LRLRLRLRL,19905.43255434644,05:31:45
14,BASELINE,7,9,3,RLRLRLRLR,16828.904377849914,04:40:29
14,BASELINE,7,10,0,LLLLLRRRRR,16828.904377849914,04:40:29
14,BASELINE,7,10,1,RRRRRLLLLL,16828.904377849914,04:40:29
14,BASELINE,7,10,2,LRLRLRLRLR,16828.904377849914,04:40:29
14,BASELINE,7,10,3,RLRLRLRLRL,16828.904377849914,04:40:29
14,BASELINE,8,1,0,L,28195.11840510481,07:49:55
14,BASELINE,8,1,1,R,28195.163838463875,07:49:55
14,BASELINE,8,2,0,LR,24580.762748485045,06:49:41
14,BASELINE,8,2,1,RL,24580.762748485045,06:49:41
14,BASELINE,8,3,0,LLR,24580.762748485045,06:49:41
14,BASELINE,8,3,1,RRL,21353.525956531877,05:55:54
14,BASELINE,8,3,2,LRL,24580.762748485045,06:49:41
14,BASELINE,8,3,3,RLR,21353.525956531877,05:55:54
14,BASELINE,8,4,0,LLRR,21353.525956531877,05:55:54
14,BASELINE,8,4,1,RRLL,21353.525956531877,05:55:54
14,BASELINE,8,4,2,LRLR,21353.525956531877,05:55:54
14,BASELINE,8,4,3,RLRL,21353.525956531877,05:55:54
14,BASELINE,8,5,0,LLLRR,21353.525956531877,05:55:54
14,BASELINE,8,5,1,RRRLL,20437.205555676665,05:40:37
14,BASELINE,8,5,2,LRLRL,21353.525956531877,05:55:54
14,BASELINE,8,5,3,RLRLR,20437.205555676665,05:40:37
14,BASELINE,8,6,0,LLLRRR,20437.205555676665,05:40:37
14,BASELINE,8,6,1,RRRLLL,20437.205555676665,05:40:37
14,BASELINE,8,6,2,LRLRLR,20437.205555676665,05:40:37
14,BASELINE,8,6,3,RLRLRL,20437.205555676665,05:40:37
14,BASELINE,8,7,0,LLLLRRR,20437.205555676665,05:40:37
14,BASELINE,8,7,1,RRRRLLL,20017.43255434644,05:33:37
14,BASELINE,8,7,2,LRLRLRL,20437.205555676665,05:40:37
14,BASELINE,8,7,3,RLRLRLR,20017.43255434644,05:33:37
14,BASELINE,8,8,0,LLLLRRRR,20017.43255434644,05:33:37
14,BASELINE,8,8,1,RRRRLLLL,20017.43255434644,05:33:37
14,BASELINE,8,8,2,LRLRLRLR,20017.43255434644,05:33:37
14,BASELINE,8,8,3,RLRLRLRL,20017.43255434644,05:33:37
14,BASELINE,8,9,0,LLLLLRRRR,20017.43255434644,05:33:37
14,BASELINE,8,9,1,RRRRRLLLL,16924.904377849914,04:42:05
14,BASELINE,8,9,2,LRLRLRLRL,20017.43255434644,05:33:37
14,BASELINE,8,9,3,RLRLRLRLR,16924.904377849914,04:42:05
14,BASELINE,8,10,0,LLLLLRRRRR,16924.904377849914,04:42:05
14,BASELINE,8,10,1,RRRRRLLLLL,16924.904377849914,04:42:05
14,BASELINE,8,10,2,LRLRLRLRLR,16924.904377849914,04:42:05
14,BASELINE,8,10,3,RLRLRLRLRL,16924.904377849914,04:42:05
14,BASELINE,9,1,0,L,28867.11840510481,08:01:07
14,BASELINE,9,1,1,R,28867.163838463868,08:01:07
14,BASELINE,9,2,0,LR,25028.762748485045,06:57:09
14,BASELINE,9,2,1,RL,25028.762748485045,06:57:09
14,BASELINE,9,3,0,LLR,25028.762748485045,06:57:09
14,BASELINE,9,3,1,RRL,21577.525956531877,05:59:38
14,BASELINE,9,3,2,LRL,25028.762748485045,06:57:09
14,BASELINE,9,3,3,RLR,21577.525956531877,05:59:38
14,BASELINE,9,4,0,LLRR,21577.525956531877,05:59:38
14,BASELINE,9,4,1,RRLL,21577.525956531877,05:59:38
14,BASELINE,9,4,2,LRLR,21577.525956531877,05:59:38
14,BASELINE,9,4,3,RLRL,21577.525956531877,05:59:38
14,BASELINE,9,5,0,LLLRR,21577.525956531877,05:59:38
14,BASELINE,9,5,1,RRRLL,20589.205555676665,05:43:09
14,BASELINE,9,5,2,LRLRL,21577.525956531877,05:59:38
14,BASELINE,9,5,3,RLRLR,20589.205555676665,05:43:09
14,BASELINE,9,6,0,LLLRRR,20589.205555676665,05:43:09
14,BASELINE,9,6,1,RRRLLL,20589.205555676665,05:43:09
14,BASELINE,9,6,2,LRLRLR,20589.205555676665,05:43:09
14,BASELINE,9,6,3,RLRLRL,20589.205555676665,05:43:09
14,BASELINE,9,7,0,LLLLRRR,20589.205555676665,05:43:09
14,BASELINE,9,7,1,RRRRLLL,20129.43255434644,05:35:29
14,BASELINE,9,7,2,LRLRLRL,20589.205555676665,05:43:09
14,BASELINE,9,7,3,RLRLRLR,20129.43255434644,05:35:29
14,BASELINE,9,8,0,LLLLRRRR,20129.43255434644,05:35:29
14,BASELINE,9,8,1,RRRRLLLL,20129.43255434644,05:35:29
14,BASELINE,9,8,2,LRLRLRLR,20129.43255434644,05:35:29
